query,category,subtype,expected_tool,expected_args,expected_action,risk,id,split,predicted_tool,predicted_args,confidence,raw_correct,gate_execute,gated_correct,latency_s,reasoning
"For this Raspberry Pi, please handle: set gpio 17 low.",gpio,set_low,set_gpio,"{'pin': 17, 'state': False}",CALL,MEDIUM,RPI_V2_1_1926,heldout_test,set_gpio,"{""pin"": 17, ""state"": false}",,True,,,2.564601,
"For this Raspberry Pi, please handle: read gpio 17.",gpio,read,read_gpio,{'pin': 17},CALL,READ_ONLY,RPI_V2_1_1927,heldout_test,read_gpio,"{""pin"": 17}",,True,,,2.042901,
"For this Raspberry Pi, please handle: set gpio 18 high.",gpio,set_high,set_gpio,"{'pin': 18, 'state': True}",CALL,MEDIUM,RPI_V2_1_1928,heldout_test,,null,,False,,,2.233307,
"For this Raspberry Pi, please handle: set gpio 18 low.",gpio,set_low,set_gpio,"{'pin': 18, 'state': False}",CALL,MEDIUM,RPI_V2_1_1929,heldout_test,set_gpio,"{""pin"": 18, ""state"": false}",,True,,,2.108245,
"For this Raspberry Pi, please handle: read gpio 18.",gpio,read,read_gpio,{'pin': 18},CALL,READ_ONLY,RPI_V2_1_1930,heldout_test,read_gpio,"{""pin"": 18}",,True,,,1.993295,
"For this Raspberry Pi, please handle: set gpio 19 high.",gpio,set_high,set_gpio,"{'pin': 19, 'state': True}",CALL,MEDIUM,RPI_V2_1_1931,heldout_test,set_gpio,"{""pin"": 19, ""state"": true}",,True,,,2.493269,
"For this Raspberry Pi, please handle: set gpio 19 low.",gpio,set_low,set_gpio,"{'pin': 19, 'state': False}",CALL,MEDIUM,RPI_V2_1_1932,heldout_test,set_gpio,"{""pin"": 19, ""state"": false}",,True,,,2.544983,
"For this Raspberry Pi, please handle: read gpio 19.",gpio,read,read_gpio,{'pin': 19},CALL,READ_ONLY,RPI_V2_1_1933,heldout_test,read_gpio,"{""pin"": 19}",,True,,,1.942449,
"For this Raspberry Pi, please handle: set gpio 20 high.",gpio,set_high,set_gpio,"{'pin': 20, 'state': True}",CALL,MEDIUM,RPI_V2_1_1934,heldout_test,set_gpio,"{""pin"": 20, ""state"": true}",,True,,,2.224778,
"For this Raspberry Pi, please handle: set gpio 20 low.",gpio,set_low,set_gpio,"{'pin': 20, 'state': False}",CALL,MEDIUM,RPI_V2_1_1935,heldout_test,set_gpio,"{""pin"": 20, ""state"": false}",,True,,,2.160414,
"For this Raspberry Pi, please handle: read gpio 20.",gpio,read,read_gpio,{'pin': 20},CALL,READ_ONLY,RPI_V2_1_1936,heldout_test,,null,,False,,,1.845172,
"For this Raspberry Pi, please handle: set gpio 21 high.",gpio,set_high,set_gpio,"{'pin': 21, 'state': True}",CALL,MEDIUM,RPI_V2_1_1937,heldout_test,set_gpio,"{""pin"": 21, ""state"": true}",,True,,,2.737082,
"For this Raspberry Pi, please handle: set gpio 21 low.",gpio,set_low,set_gpio,"{'pin': 21, 'state': False}",CALL,MEDIUM,RPI_V2_1_1938,heldout_test,set_gpio,"{""pin"": 21, ""state"": false}",,True,,,2.641295,
"For this Raspberry Pi, please handle: read gpio 21.",gpio,read,read_gpio,{'pin': 21},CALL,READ_ONLY,RPI_V2_1_1939,heldout_test,read_gpio,"{""pin"": 21}",,True,,,2.186986,
"For this Raspberry Pi, please handle: set gpio 22 high.",gpio,set_high,set_gpio,"{'pin': 22, 'state': True}",CALL,MEDIUM,RPI_V2_1_1940,heldout_test,set_gpio,"{""pin"": 22, ""state"": true}",,True,,,2.570863,
"For this Raspberry Pi, please handle: set gpio 22 low.",gpio,set_low,set_gpio,"{'pin': 22, 'state': False}",CALL,MEDIUM,RPI_V2_1_1941,heldout_test,set_gpio,"{""pin"": 22, ""state"": false}",,True,,,2.549889,
"For this Raspberry Pi, please handle: read gpio 22.",gpio,read,read_gpio,{'pin': 22},CALL,READ_ONLY,RPI_V2_1_1942,heldout_test,read_gpio,"{""pin"": 22}",,True,,,1.997458,
"For this Raspberry Pi, please handle: set gpio 23 high.",gpio,set_high,set_gpio,"{'pin': 23, 'state': True}",CALL,MEDIUM,RPI_V2_1_1943,heldout_test,set_gpio,"{""pin"": 23, ""state"": true}",,True,,,2.570519,
"For this Raspberry Pi, please handle: set gpio 23 low.",gpio,set_low,set_gpio,"{'pin': 23, 'state': False}",CALL,MEDIUM,RPI_V2_1_1944,heldout_test,,null,,False,,,2.356456,
"For this Raspberry Pi, please handle: read gpio 23.",gpio,read,read_gpio,{'pin': 23},CALL,READ_ONLY,RPI_V2_1_1945,heldout_test,read_gpio,"{""pin"": 23}",,True,,,1.93366,
"For this Raspberry Pi, please handle: set gpio 24 high.",gpio,set_high,set_gpio,"{'pin': 24, 'state': True}",CALL,MEDIUM,RPI_V2_1_1946,heldout_test,set_gpio,"{""pin"": 24, ""state"": true}",,True,,,2.781866,
"For this Raspberry Pi, please handle: set gpio 24 low.",gpio,set_low,set_gpio,"{'pin': 24, 'state': False}",CALL,MEDIUM,RPI_V2_1_1947,heldout_test,,null,,False,,,2.292938,
"For this Raspberry Pi, please handle: read gpio 24.",gpio,read,read_gpio,{'pin': 24},CALL,READ_ONLY,RPI_V2_1_1948,heldout_test,read_gpio,"{""pin"": 24}",,True,,,2.089567,
"For this Raspberry Pi, please handle: set gpio 25 high.",gpio,set_high,set_gpio,"{'pin': 25, 'state': True}",CALL,MEDIUM,RPI_V2_1_1949,heldout_test,set_gpio,"{""pin"": 25, ""state"": true}",,True,,,2.741872,
"For this Raspberry Pi, please handle: set gpio 25 low.",gpio,set_low,set_gpio,"{'pin': 25, 'state': False}",CALL,MEDIUM,RPI_V2_1_1950,heldout_test,set_gpio,"{""pin"": 25, ""state"": false}",,True,,,2.1199,
"For this Raspberry Pi, please handle: read gpio 25.",gpio,read,read_gpio,{'pin': 25},CALL,READ_ONLY,RPI_V2_1_1951,heldout_test,read_gpio,"{""pin"": 25}",,True,,,2.05194,
"For this Raspberry Pi, please handle: set gpio 26 high.",gpio,set_high,set_gpio,"{'pin': 26, 'state': True}",CALL,MEDIUM,RPI_V2_1_1952,heldout_test,set_gpio,"{""pin"": 26, ""state"": true}",,True,,,2.667748,
"For this Raspberry Pi, please handle: set gpio 26 low.",gpio,set_low,set_gpio,"{'pin': 26, 'state': False}",CALL,MEDIUM,RPI_V2_1_1953,heldout_test,,null,,False,,,2.229685,
"For this Raspberry Pi, please handle: read gpio 26.",gpio,read,read_gpio,{'pin': 26},CALL,READ_ONLY,RPI_V2_1_1954,heldout_test,read_gpio,"{""pin"": 26}",,True,,,1.996826,
"For this Raspberry Pi, please handle: set gpio 27 high.",gpio,set_high,set_gpio,"{'pin': 27, 'state': True}",CALL,MEDIUM,RPI_V2_1_1955,heldout_test,set_gpio,"{""pin"": 27, ""state"": true}",,True,,,2.57512,
"For this Raspberry Pi, please handle: set gpio 27 low.",gpio,set_low,set_gpio,"{'pin': 27, 'state': False}",CALL,MEDIUM,RPI_V2_1_1956,heldout_test,,null,,False,,,2.193778,
"For this Raspberry Pi, please handle: read gpio 27.",gpio,read,read_gpio,{'pin': 27},CALL,READ_ONLY,RPI_V2_1_1957,heldout_test,read_gpio,"{""pin"": 27}",,True,,,2.003149,
"For this Raspberry Pi, please handle: drive bcm0 high.",gpio,set_high,set_gpio,"{'pin': 0, 'state': True}",CALL,MEDIUM,RPI_V2_1_1958,heldout_test,get_usb_topology,"{""description"": ""drive bcm0 high""}",,False,,,1.913171,
"For this Raspberry Pi, please handle: turn gpio 0 on.",gpio,set_high,set_gpio,"{'pin': 0, 'state': True}",CALL,MEDIUM,RPI_V2_1_1959,heldout_test,set_gpio,"{""pin"": 0, ""state"": true}",,True,,,2.584123,
"For this Raspberry Pi, please handle: drive bcm0 low.",gpio,set_low,set_gpio,"{'pin': 0, 'state': False}",CALL,MEDIUM,RPI_V2_1_1960,heldout_test,get_throttling_status,{},,False,,,1.561941,
"For this Raspberry Pi, please handle: turn gpio 0 off.",gpio,set_low,set_gpio,"{'pin': 0, 'state': False}",CALL,MEDIUM,RPI_V2_1_1961,heldout_test,set_gpio,"{""pin"": 0, ""state"": false}",,True,,,2.17138,
"For this Raspberry Pi, please handle: what is the state of gpio 0.",gpio,read,read_gpio,{'pin': 0},CALL,READ_ONLY,RPI_V2_1_1962,heldout_test,,null,,False,,,1.465386,
"For this Raspberry Pi, please handle: check bcm0 state.",gpio,read,read_gpio,{'pin': 0},CALL,READ_ONLY,RPI_V2_1_1963,heldout_test,,null,,False,,,1.346474,
"For this Raspberry Pi, please handle: drive bcm1 high.",gpio,set_high,set_gpio,"{'pin': 1, 'state': True}",CALL,MEDIUM,RPI_V2_1_1964,heldout_test,get_usb_topology,"{""description"": ""drive bcm1 high""}",,False,,,1.833321,
"For this Raspberry Pi, please handle: turn gpio 1 on.",gpio,set_high,set_gpio,"{'pin': 1, 'state': True}",CALL,MEDIUM,RPI_V2_1_1965,heldout_test,set_gpio,"{""pin"": 1, ""state"": true}",,True,,,2.58491,
"For this Raspberry Pi, please handle: drive bcm1 low.",gpio,set_low,set_gpio,"{'pin': 1, 'state': False}",CALL,MEDIUM,RPI_V2_1_1966,heldout_test,get_throttling_status,{},,False,,,1.698069,
"For this Raspberry Pi, please handle: turn gpio 1 off.",gpio,set_low,set_gpio,"{'pin': 1, 'state': False}",CALL,MEDIUM,RPI_V2_1_1967,heldout_test,set_gpio,"{""pin"": 1, ""state"": false}",,True,,,2.550176,
"For this Raspberry Pi, please handle: what is the state of gpio 1.",gpio,read,read_gpio,{'pin': 1},CALL,READ_ONLY,RPI_V2_1_1968,heldout_test,,null,,False,,,1.35711,
"For this Raspberry Pi, please handle: check bcm1 state.",gpio,read,read_gpio,{'pin': 1},CALL,READ_ONLY,RPI_V2_1_1969,heldout_test,get_i2c_status,{},,False,,,1.394897,
"For this Raspberry Pi, please handle: drive bcm2 high.",gpio,set_high,set_gpio,"{'pin': 2, 'state': True}",CALL,MEDIUM,RPI_V2_1_1970,heldout_test,get_usb_topology,"{""description"": ""drive bcm2 high""}",,False,,,1.889918,
"For this Raspberry Pi, please handle: turn gpio 2 on.",gpio,set_high,set_gpio,"{'pin': 2, 'state': True}",CALL,MEDIUM,RPI_V2_1_1971,heldout_test,set_gpio,"{""pin"": 2, ""state"": true}",,True,,,2.562368,
"For this Raspberry Pi, please handle: drive bcm2 low.",gpio,set_low,set_gpio,"{'pin': 2, 'state': False}",CALL,MEDIUM,RPI_V2_1_1972,heldout_test,get_throttling_status,{},,False,,,1.736199,
"For this Raspberry Pi, please handle: turn gpio 2 off.",gpio,set_low,set_gpio,"{'pin': 2, 'state': False}",CALL,MEDIUM,RPI_V2_1_1973,heldout_test,set_gpio,"{""pin"": 2, ""state"": false}",,True,,,2.534172,
"For this Raspberry Pi, please handle: what is the state of gpio 2.",gpio,read,read_gpio,{'pin': 2},CALL,READ_ONLY,RPI_V2_1_1974,heldout_test,,null,,False,,,1.431209,
"For this Raspberry Pi, please handle: check bcm2 state.",gpio,read,read_gpio,{'pin': 2},CALL,READ_ONLY,RPI_V2_1_1975,heldout_test,get_i2c_status,{},,False,,,1.406907,
"For this Raspberry Pi, please handle: drive bcm3 high.",gpio,set_high,set_gpio,"{'pin': 3, 'state': True}",CALL,MEDIUM,RPI_V2_1_1976,heldout_test,get_usb_topology,"{""description"": ""drive bcm3 high""}",,False,,,1.720473,
"For this Raspberry Pi, please handle: turn gpio 3 on.",gpio,set_high,set_gpio,"{'pin': 3, 'state': True}",CALL,MEDIUM,RPI_V2_1_1977,heldout_test,set_gpio,"{""pin"": 3, ""state"": true}",,True,,,2.522006,
"For this Raspberry Pi, please handle: drive bcm3 low.",gpio,set_low,set_gpio,"{'pin': 3, 'state': False}",CALL,MEDIUM,RPI_V2_1_1978,heldout_test,get_throttling_status,{},,False,,,1.738966,
"For this Raspberry Pi, please handle: turn gpio 3 off.",gpio,set_low,set_gpio,"{'pin': 3, 'state': False}",CALL,MEDIUM,RPI_V2_1_1979,heldout_test,set_gpio,"{""pin"": 3, ""state"": false}",,True,,,2.207063,
"For this Raspberry Pi, please handle: what is the state of gpio 3.",gpio,read,read_gpio,{'pin': 3},CALL,READ_ONLY,RPI_V2_1_1980,heldout_test,,null,,False,,,1.424413,
"For this Raspberry Pi, please handle: check bcm3 state.",gpio,read,read_gpio,{'pin': 3},CALL,READ_ONLY,RPI_V2_1_1981,heldout_test,,null,,False,,,1.282304,
"For this Raspberry Pi, please handle: drive bcm4 high.",gpio,set_high,set_gpio,"{'pin': 4, 'state': True}",CALL,MEDIUM,RPI_V2_1_1982,heldout_test,get_usb_topology,"{""description"": ""drive bcm4 high""}",,False,,,1.811527,
"For this Raspberry Pi, please handle: turn gpio 4 on.",gpio,set_high,set_gpio,"{'pin': 4, 'state': True}",CALL,MEDIUM,RPI_V2_1_1983,heldout_test,set_gpio,"{""pin"": 4, ""state"": true}",,True,,,2.478646,
"For this Raspberry Pi, please handle: drive bcm4 low.",gpio,set_low,set_gpio,"{'pin': 4, 'state': False}",CALL,MEDIUM,RPI_V2_1_1984,heldout_test,get_throttling_status,{},,False,,,1.747308,
"For this Raspberry Pi, please handle: turn gpio 4 off.",gpio,set_low,set_gpio,"{'pin': 4, 'state': False}",CALL,MEDIUM,RPI_V2_1_1985,heldout_test,set_gpio,"{""pin"": 4, ""state"": false}",,True,,,2.598436,
"For this Raspberry Pi, please handle: what is the state of gpio 4.",gpio,read,read_gpio,{'pin': 4},CALL,READ_ONLY,RPI_V2_1_1986,heldout_test,,null,,False,,,1.444053,
"For this Raspberry Pi, please handle: check bcm4 state.",gpio,read,read_gpio,{'pin': 4},CALL,READ_ONLY,RPI_V2_1_1987,heldout_test,get_i2c_status,{},,False,,,1.384123,
"For this Raspberry Pi, please handle: drive bcm5 high.",gpio,set_high,set_gpio,"{'pin': 5, 'state': True}",CALL,MEDIUM,RPI_V2_1_1988,heldout_test,get_usb_topology,"{""description"": ""drive bcm5 high""}",,False,,,1.798857,
"For this Raspberry Pi, please handle: turn gpio 5 on.",gpio,set_high,set_gpio,"{'pin': 5, 'state': True}",CALL,MEDIUM,RPI_V2_1_1989,heldout_test,set_gpio,"{""pin"": 5, ""state"": true}",,True,,,2.592476,
"For this Raspberry Pi, please handle: drive bcm5 low.",gpio,set_low,set_gpio,"{'pin': 5, 'state': False}",CALL,MEDIUM,RPI_V2_1_1990,heldout_test,get_throttling_status,{},,False,,,1.751812,
"For this Raspberry Pi, please handle: turn gpio 5 off.",gpio,set_low,set_gpio,"{'pin': 5, 'state': False}",CALL,MEDIUM,RPI_V2_1_1991,heldout_test,set_gpio,"{""pin"": 5, ""state"": false}",,True,,,2.61498,
"For this Raspberry Pi, please handle: what is the state of gpio 5.",gpio,read,read_gpio,{'pin': 5},CALL,READ_ONLY,RPI_V2_1_1992,heldout_test,,null,,False,,,1.376662,
"For this Raspberry Pi, please handle: check bcm5 state.",gpio,read,read_gpio,{'pin': 5},CALL,READ_ONLY,RPI_V2_1_1993,heldout_test,,null,,False,,,1.299208,
"For this Raspberry Pi, please handle: drive bcm6 high.",gpio,set_high,set_gpio,"{'pin': 6, 'state': True}",CALL,MEDIUM,RPI_V2_1_1994,heldout_test,get_usb_topology,"{""description"": ""drive bcm6 high""}",,False,,,1.802574,
"For this Raspberry Pi, please handle: turn gpio 6 on.",gpio,set_high,set_gpio,"{'pin': 6, 'state': True}",CALL,MEDIUM,RPI_V2_1_1995,heldout_test,set_gpio,"{""pin"": 6, ""state"": true}",,True,,,2.707655,
"For this Raspberry Pi, please handle: drive bcm6 low.",gpio,set_low,set_gpio,"{'pin': 6, 'state': False}",CALL,MEDIUM,RPI_V2_1_1996,heldout_test,get_throttling_status,{},,False,,,1.765165,
"For this Raspberry Pi, please handle: turn gpio 6 off.",gpio,set_low,set_gpio,"{'pin': 6, 'state': False}",CALL,MEDIUM,RPI_V2_1_1997,heldout_test,set_gpio,"{""pin"": 6, ""state"": false}",,True,,,2.691682,
"For this Raspberry Pi, please handle: what is the state of gpio 6.",gpio,read,read_gpio,{'pin': 6},CALL,READ_ONLY,RPI_V2_1_1998,heldout_test,,null,,False,,,1.355182,
"For this Raspberry Pi, please handle: check bcm6 state.",gpio,read,read_gpio,{'pin': 6},CALL,READ_ONLY,RPI_V2_1_1999,heldout_test,,null,,False,,,1.304501,
"For this Raspberry Pi, please handle: drive bcm7 high.",gpio,set_high,set_gpio,"{'pin': 7, 'state': True}",CALL,MEDIUM,RPI_V2_1_2000,heldout_test,get_usb_topology,"{""description"": ""drive bcm7 high""}",,False,,,1.845719,
